PM2.5,NO2,PM10,NO,NOx,O3,tavg,AQI
,,,,,,17.9,
,,,,,,17.8,
,,,,,,18.2,
,,,,,,16.9,
,,,,,,15.7,
,,,,,,15.3,
,,,,,,15.5,
,,,,,,14.9,
,,,,,,14.2,
,,,,,,13.8,
,,,,,,14.1,
,,,,,,13.7,
,,,,,,13.7,
,,,,,,13.2,
,,,,,,11.7,
,,,,,,11.4,
,,,,,,10.8,
,,,,,,12.2,
,,,,,,12.9,
,,,,,,13.4,
,,,,,,14,
,,,,,,14.2,
,,,,,,14.9,
,,,,,,15,
,,,,,,12.9,
,,,,,,13.3,
,,,,,,11,
,,,,,,10.9,
,,,,,,11.4,
,,,,,,12.1,
,,,,,,13.2,
,,,,,,15.2,
,,,,,,13.3,
,,,,,,16.2,
,,,,,,17,
,,,,,,15.7,
,,,,,,13.6,
,,,,,,12.6,
,,,,,,12.2,
,,,,,,12.2,
,,,,,,11.5,
,,,,,,10.9,
,,,,,,10.7,
,,,,,,11.2,
,,,,,,11.2,
,,,,,,11.1,
,,,,,,12.1,
,,,,,,13,
,,,,,,13,
,,,,,,13.1,
,,,,,,12.3,
,,,,,,11,
,,,,,,10.7,
,,,,,,11.1,
,,,,,,11.9,
,,,,,,12.3,
,,,,,,12.9,
,,,,,,14.2,
,,,,,,14.4,
,,,,,,14.3,
,,,,,,14.4,
,,,,,,13.1,
,,,,,,13.6,
,,,,,,13.5,
,,,,,,13.4,
,,,,,,16.6,
,,,,,,18.2,
,,,,,,16.5,
,,,,,,16.1,
,,,,,,15,
,,,,,,15.5,
,,,,,,16.7,
,,,,,,17.2,
,,,,,,17.6,
,,,,,,17.5,
,,,,,,17.8,
,,,,,,18.2,
,,,,,,18.3,
,,,,,,17.7,
,,,,,,17.5,
,,,,,,18.5,
,,,,,,19.3,
,,,,,,19,
,,,,,,19.6,
,,,,,,19.2,
,,,,,,19.3,
,,,,,,18.9,
,,,,,,17.8,
,,,,,,18.6,
,,,,,,21.1,
,,,,,,20.4,
,,,,,,20.1,
,,,,,,20.1,
,,,,,,21.4,
,,,,,,22.3,
,,,,,,22.7,
,,,,,,22.9,
,,,,,,23.1,
,,,,,,23.5,
,,,,,,24.2,
,,,,,,25.2,
,,,,,,27,
,,,,,,28.2,
,,,,,,28.2,
,,,,,,28.6,
,,,,,,28.4,
,,,,,,29.3,
,,,,,,28.2,
,,,,,,28,
,,,,,,28,
,,,,,,27.8,
,,,,,,27.1,
,,,,,,27.3,
,,,,,,28.6,
,,,,,,29.3,
,,,,,,29.1,
,,,,,,29.6,
,,,,,,29.7,
,,,,,,29.3,
,,,,,,28.6,
,,,,,,29.1,
,,,,,,29,
,,,,,,29,
,,,,,,29.5,
,,,,,,30,
,,,,,,30.6,
,,,,,,31.6,
,,,,,,32.3,
,,,,,,32.2,
,,,,,,31.8,
,,,,,,31.6,
,,,,,,31.8,
,,,,,,31.3,
,,,,,,31.4,
,,,,,,32,
,,,,,,32.8,
,,,,,,33.5,
,,,,,,33.3,
,,,,,,31,
,,,,,,30.2,
,,,,,,30.2,
,,,,,,31.5,
,,,,,,32.3,
,,,,,,32.3,
,,,,,,33,
,,,,,,34,
,,,,,,34.6,
,,,,,,34.5,
,,,,,,33.5,
,,,,,,33.2,
,,,,,,33.3,
,,,,,,32.3,
,,,,,,30.7,
,,,,,,32.1,
,,,,,,31.9,
,,,,,,33.3,
,,,,,,33.6,
,,,,,,33.9,
,,,,,,34.6,
,,,,,,35.3,
,,,,,,35.9,
,,,,,,35.9,
,,,,,,36.8,
,,,,,,35.9,
,,,,,,34.3,
,,,,,,34.9,
,,,,,,35.3,
,,,,,,36.3,
,,,,,,33.9,
,,,,,,33.5,
,,,,,,25.7,
,,,,,,27.5,
,,,,,,29.6,
,,,,,,31,
,,,,,,32.1,
,,,,,,33.3,
,,,,,,33.4,
,,,,,,31.5,
,,,,,,32.1,
,,,,,,33.7,
,,,,,,34.2,
,,,,,,34.5,
,,,,,,35.5,
,,,,,,35.9,
,,,,,,36.2,
,,,,,,35.9,
,,,,,,37.1,
,,,,,,36.2,
,,,,,,36.8,
,,,,,,37,
,,,,,,37.2,
,,,,,,36.8,
,,,,,,35.4,
,,,,,,35.7,
,,,,,,34.1,
,,,,,,28.4,
,,,,,,29.3,
,,,,,,27.8,
,,,,,,29.8,
,,,,,,29.2,
,,,,,,30.4,
,,,,,,32.1,
,,,,,,33.3,
,,,,,,32.9,
,,,,,,34,
,,,,,,35.1,
,,,,,,35.6,
,,,,,,34.9,
,,,,,,26.7,
,,,,,,28.5,
,,,,,,30.7,
,,,,,,31.1,
,,,,,,32.6,
,,,,,,33.8,
,,,,,,34.2,
,,,,,,33.9,
,,,,,,34.3,
,,,,,,32.4,
,,,,,,30.7,
,,,,,,32,
,,,,,,30.7,
,,,,,,31,
,,,,,,32.2,
,,,,,,33.2,
,,,,,,30.3,
,,,,,,29.6,
,,,,,,32.6,
,,,,,,32.7,
,,,,,,30.1,
,,,,,,28.6,
,,,,,,29.3,
,,,,,,30.1,
,,,,,,30.6,
,,,,,,30.7,
62.734,13.46,61.826,2.11,4.57,25.92,15.7,140
59.658,10.76,73.718,2.37,3.8,21.66,15.9,198.6
57.094,12.43,73.718,2.27,4.22,22.4,17,198.6
54.072,12.46,73.718,2.24,4.22,21.41,17.4,198.6
54.072,12.27,87.37,2.32,4.22,20.6,13.7,198.6
54.072,12.91,73.718,2.33,4.3,21.49,14.6,198.6
62.734,17.12,109.074,2.68,4.64,23.67,14.5,149.6
19.222,24.45,126.624,4.19,3.97,19.69,11.8,95.4
39.998,24.74,120.76,4.27,3.13,21.73,9.9,123
51.464,20.67,99.956,4.02,4.05,27.36,9.7,125.6
53.514,18.77,61.826,3.53,4.22,27.51,9.8,159.2
50.204,17.52,61.826,3.09,4.22,26.69,11.9,192.8
49.726,15.84,62.802,3.39,5.15,30.22,11.2,108.6
76.738,15.26,101.248,2.89,4.7,34.77,12.1,183
36.48,8.73,93.788,2.44,5.06,36.26,10.9,105.6
99.858,8.72,70.306,1.78,3.47,47.81,11.9,220.2
18.212,5.4,171.15,2.15,4.3,34.72,12.4,150.8
16.12,4.89,37.832,1.99,4.72,26.07,12.3,45
24.718,8.14,62.298,3.38,4.22,31.2,12.2,269.4
42.162,11.63,119.438,4.07,4.22,33.76,10.5,131.2
142.902,19.67,84.258,16.81,4.22,25.41,11.3,251
31.962,17.07,142.44,13.04,3.72,34.07,13.3,75.2
166.486,15.33,43.072,5.72,3.3,49.69,15.8,347
134.724,12.79,64.606,4.61,3.8,45.87,14.4,276
99.59,10.64,69.614,3.78,3.05,58.79,13.9,246.4
98.15,13.62,160.574,6.83,4.05,33.98,14.7,237.8
81.136,20.12,45.558,6.68,3.61,31.3,16.7,207.6
32.438,28.51,107.812,3.06,3.13,47.82,15,140.2
62.446,21.54,62.682,2.42,2.21,56.81,12,236.2
60.6,16.56,87.248,2.36,2.21,57.77,12.3,269.8
98.48,18.36,53.94,6.4,3.96,43.57,13.4,237
58.316,20.19,127.734,7.43,4.3,33.27,15.9,116.4
81.334,18.3,74.786,3.08,3.13,46.3,17.4,212.4
41.018,14.16,104.304,3.71,4.14,35.58,18.5,129.8
72.024,13.12,119.544,4.32,3.13,33.45,17.2,177
58.502,14.52,39.652,3.55,4.47,29.48,14.3,171
79.996,19.2,66.882,3.22,4.04,48.74,15.2,207
70.324,31.35,97.712,10.55,5.15,35.46,15.7,189.2
52.606,33.06,93.182,7.23,4.22,27.08,14.7,108.6
48.424,33.45,106.09,5.69,4.22,34.11,16.7,175.2
25.044,17.01,110.426,4.28,4.22,39.29,17.2,81.6
77.84,28.63,100.818,6.41,4.22,42.61,16.5,173.4
26.962,33.18,119.026,6.18,4.14,41.16,16.9,106.4
22.462,16.65,93.674,3.63,6.06,39.1,16.8,76.2
46.22,35.7,109.58,6.27,4.46,29.49,19.9,147
47.43,21.52,71.984,3.3,4.05,43.28,20.1,132.2
95.756,26.65,116.684,4.27,4.22,32.19,19.9,205.2
45.586,25.15,32.692,4.05,4.22,27.74,21,142.2
45.942,28.35,133.48,4.38,4.22,30.65,21.7,127.4
77.486,29.61,91.278,4.5,4.47,25.96,21.9,176.6
17.594,18.41,69.448,4.33,5.14,16.19,23.3,96
54.624,26.09,56.212,4.61,3.61,27.47,23,129
47.764,20.97,46.518,4.26,4.22,28.7,21.4,178.6
26.938,27.46,98.762,5.42,4.22,23.22,22.4,123.6
25.774,28.73,84.35,6.31,4.22,22.18,23.6,120.6
31.208,18.02,97.86,6.59,4.72,18.1,23.8,101.2
36.26,10.35,81.14,4.59,6.24,11.27,22.2,142.4
58.448,11.42,124.304,7.11,6.24,11.22,22.7,116.8
76.39,13.83,222.158,7.26,5.4,15.43,23.5,247.2
62.612,16.82,146.786,7.85,4.39,15.09,17.4,142.6
56.686,27.26,81.18,11.15,6.16,10.79,19.1,115
30.684,21.85,18.94,9.09,4.81,16.56,19.7,226.6
76.034,12.38,151.5,8.02,3.55,24.78,17.5,186.4
69.488,20.08,73.504,10.04,4.37,27.25,18,177
66.444,19.54,53.988,9.78,4.99,28.29,20.1,186.6
69.768,21.08,86.938,13.33,4.22,26.71,21.9,174.2
26.96,19.58,103.732,10.8,4.39,22.09,23.2,96.6
60.448,19.51,91.54,8.47,4.22,27.1,23.8,190
68.854,22.78,150.306,7.67,4.22,31.41,18.5,156.2
80.152,24.66,112.632,7.81,4.22,34.98,19.6,185
49.696,25.05,103.232,8.63,4.39,30.95,21.8,111.6
53.442,26.42,112.04,11.1,5.31,20.87,24.9,129
54.04,24.89,92.868,8.81,4.64,24.91,23,117.6
189.334,18.44,149.794,7.44,4.3,13.24,18.8,280.6
40.252,28.15,88.118,14.42,5.06,18.75,21.2,101.4
43.638,28.12,119.188,12.59,5.23,14.84,22.8,99.2
123.5,21.83,95.346,7.23,4.3,46.65,21.4,200.4
317.954,22.57,83.42,7.34,4.22,64.24,21.3,259.2
742.67,24.78,75.392,8.14,4.22,66.8,22.5,92.2
518.1,25.91,57.272,8.47,4.22,59.02,24,607
674.43,22.05,25.038,7.26,4.22,11.61,26.6,707
41.71,23.95,83.034,8.14,4.47,14.01,25.5,699
63.06,26.69,112.23,11.18,4.3,24.94,25.5,108
50.6,39.66,74.494,23.82,4.83,23.06,27.8,111
55.31,33.29,110.202,18.4,4.22,26.74,29.1,116
60.99,25.41,98.498,8.08,4.22,26.71,29.2,104
58.69,27.05,116.48,13.96,4.22,26.76,26.8,114
56.07,25.32,103.04,8.47,4.9,26.77,29.4,124
53.07,18.07,130.252,5.24,6.71,32.13,22.5,113
40.51,25.01,81.948,10.66,15.09,18.76,25.4,104
60.06,22.11,103.526,10.92,4.77,27.28,27,124
59.78,23.79,92.79,15.1,4.98,27.54,28.5,157
75.52,27.25,104.036,11.98,5.65,22.52,28.5,122
41.71,22.35,114.918,8.84,4.3,25.81,25.1,144
50.51,23.39,89.48,9.11,4.22,26.59,25.1,123
37.74,27.38,118.33,10.77,4.64,23.46,27.2,114
49.06,31.87,98.528,16.02,4.47,24.7,24.9,120
36.35,28.02,114.334,10.65,4.64,26.18,27.9,117
37.09,22.89,136.962,6.94,4.14,26.64,28.4,104
48.37,25.37,86.462,8.11,4.22,26.09,29.6,108
63.86,31.48,159.958,10.62,4.22,25.95,29.6,114
54.17,23.58,84.522,10.22,5.06,20.51,23.7,134
44.54,29.51,137.034,13.87,6.16,11.56,22,103
45.94,32.21,134.016,19.27,6.24,11.41,25.7,103
44.87,30.76,131.276,14.5,6.24,11.57,26.2,104
47.12,33.17,103.934,17.18,5.65,16.45,28.3,104
43.82,23.53,94.41,10.33,3.63,29.6,28.7,103
44.13,27.93,103.336,10.12,4.12,26.97,30.8,89.8
43.04,23.35,103.794,12.47,4.4,25.29,32.5,105
36.72,25.96,115.218,10.37,4.73,22.79,31.2,167
44.07,31.36,101.05,11.1,2.21,34.5,33.1,122
32.86,17.77,127.222,16.59,5.11,21.25,32.3,133
50.1,24.3,76.872,6.4,4.22,29.22,33.3,102
44.39,16.54,97.876,2.88,4.22,26.23,30.4,113
39.98,12.56,172.454,4.04,5.65,19.56,26.3,160
44.83,10.99,99.698,3.59,4.95,21.32,27.8,105
46.26,15.12,70.422,3.54,4.34,25.28,29.8,104
42.06,13.56,79.238,3.6,4.72,23.73,26.3,111
34.93,16.37,71.228,3.19,4.22,25.91,29,110
46.02,14.83,84.578,3.59,4.83,26.25,30.4,109
105.39,12.12,58.512,3.97,4.98,16.26,30.9,162
49.21,14.35,54.998,3.82,4.47,32.57,32.1,175
42.74,20.79,127.294,3.68,4.22,39.37,31.1,133
44.41,25.14,105.742,3.76,6.13,31.8,31.8,118
33.52,22.69,95.048,3.9,5.6,15.89,32.7,119
29.95,16.42,71.856,3.63,4.72,19.7,33.8,114
29.69,16.32,81.898,2.92,4.3,43.82,33.9,115
28.56,14.08,103.052,1.68,3.97,42.55,34.5,148
28.45,13.6,51.708,1.47,3.63,48.76,34.2,176
32.08,19.08,92.306,3.17,4.47,41.08,35.1,150
36.26,18.29,75.648,2.51,4.22,47.42,35.9,163
29.07,12.68,139.476,1.41,4.47,49.44,30.3,138
32.94,13.9,88.478,1.67,4.22,39.97,31.1,119
33.4,13.48,83.366,1.58,4.22,44.04,32.4,112
28.85,12.03,41.802,1.75,4.22,59.35,33,119
36.88,13.78,50.998,2.81,4.61,57.8,29.3,118
36.01,12.87,63.192,2.65,5.06,53.5,33.1,127
34.55,13.04,70.508,2.75,4.51,62.24,34.5,169
34.76,10.78,62.048,2.34,4.7,57.99,34,118
32.51,11.77,78.362,2.57,4.22,21.09,33.4,106
42.98,12.15,97.504,2.54,4.22,17.09,35.6,115
34.6,12.48,93.996,2.52,4.39,24.44,36.1,187
46.62,14.1,80.674,6.14,3.63,29.18,37.3,135
39.74,11.67,93.996,3.34,3.55,28.93,37.7,125
45.86,10.83,85.514,2.54,4.65,29.77,35.8,128
39.79,11.18,80.446,3.71,5.24,29.3,36.8,136
39.79,10.08,62.298,2.44,6.15,30.02,35.9,163
40.78,11.21,87.078,2.43,3.75,28.75,36,127
56.01,11.77,56.152,3.57,3.8,28.77,37.1,127
41.14,12.7,111.804,3.18,3.8,27.8,36.8,198
25.56,16.47,43.23,5.11,4.14,29.71,36,107
23.1,10.86,76.19,2.94,4.98,39.34,35.1,112
44.99,10.87,81.274,2.13,4.22,43.93,35.2,116
71.26,15.29,70.19,3.94,4.48,43.95,36.9,189
61.85,12.77,78.164,2.7,4.22,43.57,32.4,198
77.49,11.71,106.01,2.32,4.22,43.72,35.2,203
76.8,10.79,78.168,2.47,4.47,44.27,36.4,193
70.64,9.95,85.364,4.99,6.24,39.97,36.8,191
78.15,11.42,51.212,7.2,6.24,41.26,38.2,211
53.52,13.08,95.13,4.87,4.89,41.7,38.5,161
52.4,11.27,63.926,2.04,4.13,42.61,39,217
53.19,11.98,79.232,1.99,4.15,44.75,38.4,119
47.72,12.5,60.03,1.61,3.49,53.5,36.6,139
52.73,11.89,91.3,1.54,3.29,55.64,35,106
42.28,12.6,80.734,0.91,2.21,55.76,34.7,101
97.19,14.6,48.7,1,2.21,54.35,33.3,229
95.8,13.26,32.398,1.84,3.48,56.31,32.4,270
32.33,10.69,100.004,2.56,4.76,57.49,34.6,103
34.61,10.34,49.406,2.27,4.22,57.06,36.2,94
37.29,11.97,106.488,2.05,4.22,60.81,35.5,102
123.5,8.84,88.768,2.13,4.46,57.42,36.8,104
38.13,8.89,50.214,1.71,3.78,56.98,36.4,218
64.33,9.11,90.576,1.87,4.22,56.85,35.5,159
71.33,9.33,75.544,1.85,3.88,56.85,35.7,157
35.56,8.92,54.662,2.18,6.01,57.24,32.5,132
37.82,8.84,74.836,2.21,5.44,45.13,30.3,70
35.19,9.24,60.384,2.01,3.97,24.84,31.7,188
19.15,9.31,55.168,2.14,4.22,24.37,33.5,167
18.09,8.72,50.468,2.07,4.14,24.63,29,59
17.86,8.78,46.89,2.32,4.14,24.55,25.4,51
17.81,9.11,62.204,2.62,4.22,24.65,27.3,131
19.69,8.54,70.382,3.1,4.47,24.12,29.7,95
23.32,8.82,69.128,2.95,5.15,23.83,32.7,80
18.64,11.83,52.66,3.17,4.22,25.73,34.2,75
19.77,9.48,71.656,2.4,4.39,25.9,34.8,115
21.85,9.41,57.466,2.53,4.81,25.57,34,152
27.82,15.94,62.436,2.44,4.3,25.93,28.4,153
18.85,8.53,56.804,2.31,4.22,26.08,29.4,210
18.47,8.56,50.214,2.21,4.3,25.11,31.2,112
20.98,7.95,50.456,2.67,4.81,24.07,30.8,65
21.6,8.15,59.752,2.5,4.44,24.9,29.4,80
29.6,7.8,65.072,2.03,4.13,25.25,27.1,112
53.914,28.996,57.904,5.804,0,28.704,29.2,47
35.26,8.15,126.478,12.05,3.22,39.11,31.9,101.6
37.85,8.59,50.214,9.59,4.98,26.84,32,205
34.86,9.73,50.214,5.27,4.22,29.54,33.5,149
24.42,9.61,50.214,4.87,4.22,29.33,29,136
23.99,7.74,57.658,3.17,4.22,29.38,30.2,133
24.5,8.83,50.214,3.17,4.14,29.94,31.1,123
25.45,9.37,50.214,3.46,4.22,30.2,31.3,120
25.49,9.44,50.214,3.05,4.57,29.08,32,165
24.02,8.93,57.658,2.48,4.22,28.94,31.7,136
30.2,7.73,62.464,2.19,4.22,29.38,31.5,97
62.19,12.36,121.034,10.15,4.22,29.04,30,141
52.39,9.08,53.084,4.39,4.56,30.29,28.9,156
49.34,12.14,65.128,4.7,4.47,24.92,29.7,139
35.5,7.94,56.804,3.74,5.23,21.02,30.6,127
44.01,6.4,50.214,5.43,5.31,19.89,30.9,116
51.09,12.94,125.03,13.67,4.3,26.09,31.2,139
43.47,7.81,48.85,3.07,4.3,30.68,31.1,139
41.28,7.26,40.436,3.14,4.22,27.57,30.5,136
48.46,7.82,54.962,4.06,4.22,30.32,29.9,104
48.58,7.87,62.248,3.64,4.22,34.52,29.1,194
49,8.32,96.112,3.26,4.22,33.49,30.1,105
43.58,7.52,88.504,3.53,4.47,33.51,31.7,86
51.67,8.02,68.652,3.55,4.64,29.36,31.2,99
46.36,7.47,78.752,3.23,4.22,26.69,30.9,118
55.45,7.19,28.854,2.62,3.72,28.24,31.5,107
43.3,8.39,67.202,3.02,4.64,17.7,30.8,110
44.99,8.44,97.042,4.2,4.56,14.84,30.9,142
68.06,8.81,194.838,4.93,4.22,10.72,31,101
63.08,9.44,82.83,12.6,4.22,10.7,32.8,150
50.4,8.13,213.156,4.13,4.3,12.55,28.6,175
34.61,9.57,76.944,8.78,4.22,16.36,31.7,78
57.71,8.88,72.384,3.28,4.72,17.04,32.5,119
30.81,7.99,57.532,3.86,6.24,19.8,31.5,83
32.36,9.07,52.812,3.76,6.24,20.69,31.1,82
32.23,7.63,59.254,5.21,6.24,18.66,28.4,94
31.72,7.54,54.992,4.89,6.24,19.63,29,84
31.98,8.21,54.962,4.47,6.24,19.79,28.7,140
33.01,9.09,57.784,4.25,6.24,21.1,30.4,103
34.33,9.36,54.406,4.21,6.07,20.57,31,80
21.08,10.27,50.492,17.59,4.22,21.76,30.5,75
40.93,8.53,56.002,4.21,4.41,19.81,28.6,78
43.9,8.32,80.464,4.87,4.3,19.74,29.9,77
56.57,8.03,74.81,5.7,4.3,20.14,29.4,82
46.62,8.26,78.238,3.58,4.22,21.09,31.5,158
45.44,8.5,72.13,4.09,4.22,19.86,31.9,75
40.47,8.71,67.882,6.41,4.22,33.11,30.4,106
44.58,11.77,80.682,4.29,4.22,57.38,30.4,105
42.75,11.37,97.74,5.64,3.88,41.24,31.2,82
46.2,9.23,85.364,5.57,3.78,40.33,32.4,89
45.17,7.36,52.508,5.83,4.22,41.17,31.7,94
46.76,7.21,112.588,6,4.22,42.08,31.8,80
47.64,7.64,81.13,6.12,4.22,39.54,31.8,86
52.43,8.46,67.674,5.71,4.3,33.81,32,107
57.1,8.64,77.41,4.51,4.22,33.35,31.9,113
51.36,10.81,89.222,5.57,4.64,26.45,31.3,108
62.46,11.82,87.59,4.58,4.3,19.49,32,117
57.19,10.96,69.466,4.5,4.22,15.24,32,114
66.99,9.99,194.856,4.32,4.22,11.43,31.9,143
66.88,9.82,134.528,5.19,4.22,13.45,31.9,151
62.73,9.76,53.084,6.37,4.47,18.61,31.7,132
65.64,12.2,93.4,5.5,4.05,16.67,30.2,148
72.15,9.92,65.06,5.13,4.3,12.37,30.7,149
68.23,9.36,194.838,4.89,4.3,11.04,31.1,232
66.15,9.69,53.084,4.95,4.22,11.49,30.3,154
71.73,9.83,70.45,6.01,4.28,20.31,30.3,171
64.24,13.09,90.19,6.28,4.22,34.96,31.1,152
66.17,31.55,109.188,7.9,4.22,38.06,31.3,145
64.64,21.08,129.936,7.03,4.22,58.73,32,160
70.56,10.97,94.916,4.84,4.22,59.26,33.4,154
74.68,10.38,72.886,4.57,4.22,30.49,31.9,196
28.82,6.75,199.69,4.78,4.22,13.21,30.7,130
28.26,5.87,50.562,4.18,3.72,14.26,31.8,90
39.66,6.08,47.054,1.77,2.21,18.51,29.9,91
48.54,4.55,86.272,2.51,2.21,31.76,28.8,85
49.65,4.54,98.764,2.52,2.21,32.62,28.8,91
42.27,4.6,101.304,2.47,2.21,32.05,29.8,86
49.92,5.08,96.41,2.24,2.21,32.05,31,89
63.28,5.27,126.932,2.02,2.21,31.91,30.2,101
51.42,7.1,80.748,1.27,2.21,31.63,30.1,116
47.21,8.34,90.972,1.41,2.21,36.79,30.7,223
47.78,9.97,52.982,1.2,2.21,40.12,31.3,244
54.13,9.75,121.098,1.31,2.21,40.06,30.9,143
60.88,14.19,124.846,15.66,4.66,36.79,28.7,220
65.59,17.08,127.328,11.5,4.89,34.11,29.9,154
59.33,7.63,125.936,4.16,4.22,42.54,30.3,118
34.68,6.72,50.214,3.73,4.22,47.45,30.3,148
53.63,10.14,103.766,12.82,4.22,46.48,29.5,100
68.67,22.65,141.348,10.39,4.22,36.18,28.7,183
57.76,24.06,80.366,9.86,4.22,45.53,28.7,228
44.58,19.22,111.234,17.34,4.3,36.33,29.7,171
28.45,10.31,53.096,17.76,4.22,39.51,30.5,191
70.75,9.63,85.77,3.65,4.22,31.79,27.5,156
72.43,7.7,170.866,11.06,3.88,49.76,28.2,146
73.52,4.09,139.39,9.6,3.22,48.78,29.4,164
82.39,3.77,76.018,3.09,4.22,46.97,27.7,240
95.47,15.55,125.328,11.88,3.55,40.67,28.1,188
112.56,3.45,117.17,4.97,3.77,52.04,29.2,230
133.81,4.48,19.728,3.01,3.16,71.97,29.1,267
133.94,7.6,95.392,2.55,4.22,67.42,27.9,231
188.69,7.78,126.624,16.41,4.22,69.65,28.7,323
185.78,6.24,127.134,7.95,4.36,63.32,28.2,334
166.1,10.89,127.2,12.73,4.22,61.79,26.3,324
120.87,24.63,111.022,16.85,4.05,54.26,25.3,253
155.09,43.54,147.048,28.27,3.47,69.01,25.3,331
162.6,28.63,80.49,11.96,4.22,51.08,26.2,345
190.97,32.94,135.576,22.35,4.14,56.56,25.5,340
192.37,39.5,139.68,35.79,4.9,42.39,26.1,365
156.6,31.43,82.258,33.88,4.14,20.85,20.4,345
123.29,15.4,119.974,9.34,4.22,26.72,21,341
123.44,16.92,182.144,15.19,4.22,32.81,22.7,319
140.75,29.73,124.76,24.02,4.22,36.74,23.7,305
154.01,25.19,124.76,14.6,4.81,38.51,25.7,329
162.51,34.31,115.17,19.1,4.3,41.41,25.2,328
147.9,32.52,124.76,12.9,4.22,45.5,25.4,329
205.62,34.75,92.732,20.32,4.22,53.97,24.8,356
187.6,28.61,108.738,16.48,4.22,51.48,24.8,389
127.49,24.22,154.558,12.14,4.22,37.04,23.7,321
192.7,32.98,128.352,24.97,4.22,40.66,23.9,333
186.9,28.81,81.524,14.18,4.22,41.52,24.5,361
143.47,32,121.828,22.4,4.22,45.57,24.3,264
247.11,31.56,92.732,23.01,4.22,44.27,23.9,288
325.72,22.08,55.544,9.27,4.47,55.03,23.9,427
344.93,21.89,40.406,10.86,5.45,65.32,22.7,472
333.82,21.3,35.69,11.07,4.22,66.83,23,482
384.4,22.72,58.088,11.63,4.22,61.83,23.4,486
306.59,19.84,53.898,11.42,8.33,63.49,23.5,478
258.7,20.43,59.434,13.15,4.22,50.15,24.4,409
226.73,19.15,88.016,12.32,4.22,42.69,23,402
217.75,20.83,58.088,7.2,4.22,55.94,21.2,365
264.18,21.42,88.016,8.22,4.22,44.63,20.8,395
305.64,17.38,80.49,14.04,4.22,51.15,21.5,450
268.78,18.37,58.416,10.64,4.81,49.03,21.2,422
302.85,16.83,93.016,21.43,4.3,47.17,21.7,443
281.45,14.84,99.12,22.68,4.22,43.9,22,427
287.55,15.51,89.894,18.46,4.05,29.16,20.6,420
243.68,18.58,88.016,12.27,4.22,37.37,20.2,427
234.54,20.79,59.424,18.65,3.38,26.6,19.7,410
320.88,19.83,89.402,11.79,4.81,28,21.1,443
327.45,59.08,92.732,15.93,5.06,44.59,23,466
226.18,16.61,78.762,21.55,4.22,39.68,23.6,424
246.37,16.73,88.508,26.38,4.22,39.11,23.4,387
213.96,70.48,148.506,39.31,4.22,35.2,21.5,417
60.54,63.58,115.838,9.9,5.06,20.36,20.9,239
196.55,33.38,81.524,4.82,4.22,45.18,19.8,259
245.14,36.25,81.524,5.03,4.29,50.81,18.4,381
358.43,35.22,81.524,20.06,4.38,44.22,18.2,452
371.89,40.73,92.732,24.04,4.47,43.58,17.8,508
506.04,48.17,92.732,42.6,4.47,36.68,17.5,508
467.37,20.77,91.322,15.39,6.16,45.27,17.2,584
385.13,18.69,92.732,71.62,6.24,47.33,18.3,532
384.13,27.29,92.732,64.39,5.82,52.64,20.4,510
240.85,36.73,81.524,22.85,6.27,39.65,18,426
343.82,31.23,113.912,14.17,6.56,36.36,15.9,455
245.71,20.29,88.016,9.59,4.22,41.23,12.5,418
269.97,8.73,122.126,14.06,4.22,41.6,13.5,421
206.35,8.79,123.946,15.78,4.22,48.63,12.9,372
207.43,9.44,126.816,18.92,3.8,55.09,13.5,377
174.5,11.88,148.452,15.73,4.22,49.4,14.3,344
171.81,9.87,94.49,8.65,4.22,41.62,14.2,339
130.02,9.73,122.084,31.42,4.22,53.82,13.3,270
216.6,11.33,118.618,18.61,4.22,55.72,13.5,376
209.5,10.65,119.96,20.35,4.22,55.87,12.9,362
263.23,11.61,119.96,21.02,4.22,56.99,13.3,381
277.97,13.02,118.946,10.47,4.22,46.88,13.6,442
176.88,13.01,85.944,6.39,4.22,40.87,13.2,366
119.88,12.53,80.384,5.24,4.89,48.63,12.7,325
143.01,12.78,119.96,16.43,7.22,54.57,13.5,291
145.11,11.88,111.04,20.03,10.93,44.31,14.6,332
157.54,16.34,61.19,4.92,6.15,48.38,16.3,314
152.87,15.2,89.874,2.7,2.21,50.53,16.7,346
162.39,18.2,51.418,9.36,3.92,51.92,16,324
207.99,17.98,91.594,21.55,3.3,50.82,16,359
203.43,13.27,121.012,11.64,2.68,38.97,15.1,375
188.05,14.56,88.016,7.22,3.37,40.81,15.7,366
135.82,15.12,89.874,4.57,2.21,50.04,14.8,315
137.98,15.24,122.2,8.89,2.21,61.74,14.6,304
137.01,13.94,131.71,19.46,3.15,47.95,16,313
173.33,14.34,122.2,14.07,4.22,64.96,17.9,327
149.68,11.58,45.164,7.59,4.22,77.59,18.5,336
155.57,10.45,67.232,5.74,4.22,45.41,18.4,318
119.03,12.75,91.322,2.87,3.38,41.17,15.7,322
120.45,12.88,100.36,3.05,2.38,51.24,15.6,245
192.61,11.88,100.234,6.95,3.3,38.63,15.9,337
237.84,10.01,114.978,5.66,4.39,36.95,15.8,376
250.73,10.49,74.998,7.72,3.97,42.9,17.4,403
250.67,9.74,111.306,9.21,2.38,38.05,16.8,402
169.86,10.83,69.544,4.67,3.38,34.72,16.3,362
